video_id,title,ocr_text,published_at,agent_keywords,agent_interviewer
kyf2IL2Qjvo,"10년 지나도 못 팔아요 ""제발 '이런 집' 사세요"" (아낌없이 주는 희구 1부)",아낌없이주는 7 부동산클라스 KB부동산 아묻따 고! 제발 사지마.. 송희구 작가 10년 지나도 못 팔아요 제발 '이런 집' 사세요,2025-06-17,"10년 주택, 부동산 투자, 집 구매, 매도하지 못하는 집, 송희구 작가",송희구 작가
c-sGtp_MCBg,무서운 집값 상승세! 부동산 매수가 두렵다면 '이 자산'부터 모으세요 (이윤수 교수 3부),부동산클라스 무서운 집값 상승세 이윤수 서강대 경제학부 교수 KB부동산 부동산 매수가 두렵다면 '이산'부터 모으세요,2025-06-17,"집값 상승세, 부동산 투자, 이윤수 교수, 자산 모으기, 경제적 두려움",이윤수 교수
z1fE4bI2clc,잠실이 교통 1번지인 진짜 이유,교통 스트레스는 이제 그만 KB부동산 김병수 KB부동산,2025-06-15,"잠실, 교통 중심지, 교통 스트레스, KB부동산, 부동산 투자",KB자체
p0h9BqK1G9o,"제조업 공동화, 미국 따라가면 한국도 위험하다 #이윤수교수",C '제조업 공동화' 미국 따라가면 한국도 위험하다?! 기업이 커가는 과정에서 KB부동산TV,2025-06-14,"제조업 공동화, 미국 사례, 한국 경제, 기업 성장, 위험 요소",이윤수 교수
DPnXz_1vj9o,"미국, 전쟁나면 탱크도 못 만든다?!",Ol 미국전쟁나면 탱크도 못만든다?! 일회용마스크를 쓰지만 KB부동산TV I,2025-06-13,"미국, 전쟁, 탱크, 일회용 마스크, KB부동산TV",KB자체
etkCy-b1fac,강남 역대 최고 상승률! 주간 부동산 이슈 긴급 분석!,KB부동산TV 강남폭등 !!!! 정재훈 박사 KB국민은행 부동산사업부 강남역대최고상승률! 주간부동산이슈긴급분석,2025-06-13,"강남, 상승률, 주간 부동산 이슈, 긴급 분석, KB국민은행",KB자체
ExRINuRS6Sg,잠실에 제2 코엑스까지? 대박 개발 계획 공개,김무진 제2코엑스 확정 KB부동산 잠실가치 급상승이고 KB부동산 고,2025-06-12,"잠실 개발, 제2 코엑스, 부동산 가치, 개발 계획, 투자 기회",KB자체
uvg15RXk6jI,잠실 똘똘한 한 채가 부동산 끝판왕인 이유,잠실 똘똘한 한채 KB부동산 부동산 끝판왕인 이유 613년 정장실과 다른 점? Q. 13 KB부동산 돌릴 점?,2025-06-12,"잠실, 똘똘한 한 채, 부동산, 투자 가치, 시장 분석",KB자체
V8gopiEjJ1Y,달러 수요 줄면 한국에 무슨 일이 생길까? #이윤수교수,한국이 1980년대 일본과 다른 결정적 이유 일본이 훨씬 강했다는 KB부동산TV,2025-06-12,"달러 수요, 한국 경제, 위기 가능성, 글로벌 시장, 일본과 비교",이윤수 교수
QPYPZrcopYs,"""서서히 무너진다"" 한국에 닥친 충격적 변화 (이윤수 교수 2부)",[금만들a_ 3: KB부동산 법 경제화부 N서히I 피다 한국세닥친최격적변화 또:,2025-06-11,"변화, 부동산, 충격, 경제, 한국",이윤수 교수
L9JGXtO6vCg,"대선 이후 부동산 어떻게 될까? 뜨거운 집값 논쟁, 이슈 총정리 (2025 대선 특집 토론 풀버전)",부동산클라스 Vs 2025 하반기 집값논쟁 대선 이후 '이렇게' 됩니다,2025-06-11,"대선 이후, 부동산 시장, 집값 논쟁, 2025 전망, 정책 변화",KB자체
oA3ixDCbrVA,"가계부채 늪에 빠진 한국 ""구조부터 싹 바꿔야 합니다"" (이윤수 교수 1부)","부동산클라스 이윤수 서강대 경제학부 교수 KB부동산 한국경제가 멈췄다 불황과 저성장, 탈출구는?",2025-06-09,"가계부채, 한국 경제, 구조 변화, 불황, 저성장",이윤수 교수
ebVgfeqS37Y,"똘똘한 한 채, 송파구에 계획 중이라면 '이곳'으로 가세요",대장휘 KB부동산 송파구 아파트 총정리 어디를 사야할까?,2025-06-08,"송파구, 아파트, 투자 전략, 똘똘한 한 채, 부동산 시장",KB자체
XINnJ7ENJAI,"대선 이후, '이때'가 오면 내 집 마련 하세요 (2025 대선 특집 토론 3부)",부동산클라스 KB부동산 김인만 vs 이광수 대선 이후 '이때'가 오면 내집마련 하세요,2025-06-05,"대선 이후, 내 집 마련, 시기적 절호의 기회, 부동산 투자, 미래 전망",KB자체
Us21lI86w3Q,"대선 이후 부동산 하락 vs 상승, 과연 전망은?! #대선토론 #부동산전망",대선 이후 부동산하락 vs 상승 과연 전망은?! 이광수 대표의견 서울 중심 OGLASE 서울 중심으로 하반기부터 부동산가격 하락이 시작될 것 KB부동산TV,2025-06-04,"대선, 부동산 하락, 부동산 상승, 가격 전망, 시장 변화",KB자체
gNsdevSlz9E,고층 이사 후 건강에 이상?! 실제로 너무 많아요 #천동희 #풍수 #고층,기'를 믹 고층이사후 건강 이상?! 실제로 너무 많아요 '기'를 막아줄 구조가 없어 기운이 떨어진다 KB부동산TV,2025-06-03,"고층 이사, 건강 이상, 풍수 영향, 기운 저하, KB부동산TV",천동희
KTjlLwmJ0qc,월세를 중심으로 전월세는 상승합니다! #대선토론 #부동산전망,김인만 소장의견 2029년까 월세 중심으로 전월세는 상승합니다 강인한 소장의견 2029년까지 입주 물량 부족으로 전세가격 상승은 불가피할 것 KB부동산TV,2025-06-03,"월세 상승, 전세시장, 입주 물량 부족, 부동산 전망, 김인만 소장 의견",KB자체
00kb3TFhSh0,대선 결과 발표 D-0! 하반기 집값의 운명은?,부동산클라스 +23456 10.4645 KB부동산 김인만 vs 이광수 대선 결과 발표 D-O! 하반기 집값의 운명은?,2025-06-02,"대선 결과, 집값 전망, 하반기 부동산, 시장 변화, 정책 영향",KB자체
rA_3jZbcQBM,집 살 때 절대 놓치면 안 되는 구조의 비밀,집살때절대 놓치면 안되는구조의 비밀 구조가 풍수에 영향을 미치는 이유? 구조기 KB부동산TV 여하 100,2025-06-01,"집 구매, 구조 비밀, 풍수, 부동산 팁, KB부동산TV",KB자체
MjudjANUMas,"수지 20년 거주 후기 ""자녀가 있다면 꼭 오세요""","수지 20런 거국 무기 BE 외aE홍P1요""",2025-05-31,"수지, 20년 거주, 자녀, 후기, 부동산",KB자체
pG7hn16sjCk,학군과 자연을 누릴 수 있는 '숲세권'까지?!,대장비 4165HAN 자연을 누릴 수 있는 술세라 수지 김우진 KB부동산 KB부동산,2025-05-30,"학군, 숲세권, 자연환경, 주거지 선택, 부동산 가치",KB자체
SOKgZcFSAnM,200억 건물주 된 국민MC 유재석의 숨겨진 투자전략 3가지는?!,KB부동산TV $ 국민MC 200억 건물주된 유재석의 숨겨진 투자전략3가지,2025-05-29,"유재석, 부동산 투자, 숨겨진 전략, 200억 원, 국민MC",KB자체
vWaXSo1m-ig,지금 '수지'를 주목해야 하는 이유,지료 '증지'쪽 a3고U하움] 소요  ,2025-05-29,"수지, 부동산 투자, 시장 분석, 주목 이유, 미래 가치",KB자체
W7uMS_ekg6s,부동산 공약 최종 점검! 집값 전망 끝장 토론 (2025 대선 특집 토론 1부),"부동산클라스 ""집값 안올라요"" 김인만 vs 이광수 ""오른다니까요?"" 대선 토론보다 더 뜨겁다! 집값 전망 끝장토론",2025-05-28,"부동산 공약, 집값 전망, 대선 토론, 시장 분석, 투자 전략",KB자체
eBW0U9AlHyU,하는 것마다 잘되는 재물운 폭발하는 인테리어 (천동희 대표 풀버전),부동산클라스 0000 KB부동산 하는 것마다 잘되는 천동희 대표 재물운 폭발하는 인테리어,2025-05-28,"재물운, 인테리어, 천동희, 부동산, 성공 전략",천동희
C1zE2KM9R50,주방 '이렇게' 하면 재물운 넘쳐난다 #천동희 #풍수 #재물운,주방 '이렇게' 하면 재물운 넘쳐난다 그러한 개념으로 착안해서 KB부동산TV,2025-05-27,"주방, 재물운, 풍수, 성공적인 재테크, KB부동산TV",천동희
ZS0QcHdPoOc,반드시 피해야 하는 침대 머리 방향 #천동희 #풍수 #장수,반드시 피해야 하는 침대 머리 방향 북쪽만 피하면 되나요? KB부동산TV,2025-05-27,"침대 머리 방향, 풍수, 장수, 피해야 할 방향, KB부동산TV",천동희
2oT8t2hCJkE,지금 당장 집에서 '이것'부터 치우세요! 풍수 인테리어 총정리 (천동희 대표 3부),부동산클라스 KB부동산 풍수 인테리어 총 정리! 지금 당장 집에서 천동희 대표 '이것'부터 치우세요,2025-05-26,"풍수, 인테리어, 집 정리, 천동희, 부동산",천동희
EE0qk8qv6Yg,"입지 끝판왕 '잠실'의 가치, 이미 좋은데 더 좋아진다?!",대장부 KB부동산 똘똘한 한채 잠실이 정답인 이유,2025-05-22,"잠실, 부동산 가치, 대장부 KB, 투자, 입지",KB자체
_qz4lbq5y3Y,이런 아파트는 반드시 피하세요. 매매도 전세도 안 됩니다 (천동희 대표 2부),부동산클라스 KB부동산 매매도 전세도 금지 천동희 대표 '이런'아파트 무조건 피하라,2025-05-21,"아파트, 매매, 전세, 피해야 할 조건, 천동희",천동희
ip9MDX8YK14,수맥파에 노출되면 당뇨·고혈압이 생긴다?! #천동희 #풍수 #수맥,수맥파에 노출되면 당뇨·고혈압이 생긴다?! 건축물이든 기계든 다 동일하게 KB부동산TV 이하게,2025-05-21,"수맥파, 당뇨, 고혈압, 풍수, 건축물",천동희
aIWCJIT2G_M,부자일수록 풍수에 관심 갖는 이유 #천동희 #풍수,부자일수록 풍수에 관심 갖는 이유 삼성을 설립하신 KB부동산TV,2025-05-20,"부자, 풍수, 관심, 이유, 부동산",천동희
75g8RKGYxAI,부동산 투자 시 풍수를 무시하면 안 되는 이유 (천동희 대표 1부),부동산클라스 KB부동산 祿 천동희 대표 이런 곳에 집 구하면 당뇨·고혈압 생깁니다,2025-05-19,"부동산 투자, 풍수, 건강 영향, 천동희, 주택 위치",천동희
xPxAdFJlobA,미국 영구채 강매 시나리오! 과연 우리에게 '위기'인가 '기회'일까,KB부동산TV 19:0 16.9 S 경기 침체 신호탄일까... 173 12.9 미국 영구채 강매 시나리오 부동산 반등 vs 붕괴?!,2025-05-18,"영구채, 강매, 경기 침체, 부동산 반등, 기회",KB자체
FCa8ChvpMe0,갭 10억 대 자산별 추천 아파트 #송희구 #갭 #10억투자,갭 10 갭10.5억대 자산별 추천 아파트 [갭105억대 추천지 옥수동 신축 아파트 KB부동산TV,2025-05-18,"갭 투자, 10억 자산, 추천 아파트, 송희구, 부동산 투자",송희구 작가
9oOarbywaQA,부자가 되고 싶다면 토지에 투자하세요 #송희구,부자가되고싶다면 토자투자하세요 그런씩트 록자라? KB부산T,2025-05-17,"토지 투자, 부의 축적, 송희구, 투자 전략, 부동산 시장",송희구 작가
e-_ysKyKWJY,갭 6~8억 대 자산별 추천 아파트 #송희구 #갭,갭 6~8억대 자산별 추천 아파트 갭6-8억대 추천지 마포구 KB부동산TV,2025-05-17,"갭 투자, 6~8억, 추천 아파트, 송희구, 마포구",송희구 작가
la8_o4dXqkI,이런 곳은 앞으로 무섭게 오릅니다. 전세 끼고 '여기'부터 보세요 (송희구 작가 풀버전),부동산클라스 KB부동산 송희구 작가 이런 곳은 무섭게 오릅니다. 전세 끼고 '여기'부터 보세요,2025-05-16,"전세, 투자 지역, 시장 상승, 부동산 전망, 송희구",송희구 작가
sMebDZ1Vyfc,갭 5억 대 자산별 추천 아파트 #송희구 #5억투자,갭5억대 자산별 추천 아파트 배씨가 10억 전세가: 5억 제가 기억 전세가: 6억 매매가 저비기. KB부동산TV 어,2025-05-16,"갭투자, 자산추천, 아파트, 전세가, 투자전략",송희구 작가
HW7iZuC98Qw,산책 아닙니다. 혈당 낮추는 초간단 운동 방법 #식후혈당 #사무실운동,ㅇ 산책 아닙니다 혈당 낮추는 초간단 운동 방법 우리 몸에 있는 당을 끌어다 써서 KB부동산TV,2025-05-16,"혈당, 운동, 초간단, 식후, 사무실",KB자체
brkGzoSgkiE,갭 2.5억 대 자산별 추천 아파트 #송희구 #갭,갭 2.5억대 자산별 추천 아파트 지난번 추천했던 안양 인덕원 KB부동산TV,2025-05-15,"갭 투자, 2.5억, 아파트 추천, 자산 관리, 안양 인덕원",송희구 작가
JM0OktPcxEQ,심박 시계 필요 없습니다. 딱 맞는 운동강도 찾는 법 #정주호 #심박수,심박계 필요 없습니다 딱 맞는 운동강도 찾는 법 운동이라고 볼 수 있어요 KB부동산TV JO,2025-05-15,"심박계, 운동강도, 운동법, 심박수, 건강 관리",정주호 원장
dditfWqsoSE,"자산별 아파트 추천 ""서울·수도권 아파트는 '이곳으로' 사세요"" (송희구 작가 3부)",부충산플렉스 KB무동산 껍2억~10억 홍의구 아깝없이 짚어트려오 자산별 아파트 추천,2025-05-14,"아파트 추천, 서울, 수도권, 자산별 투자, 시장 분석",송희구 작가
h8TzojoKUg0,김문수 후보 당선되면 부동산 시장 어떻게 될까,김문수 후보 당선되면 부동산시장 어떻게될까 전국 5대 광역권에 KB부동산TV,2025-05-14,"김문수, 당선, 부동산 시장, 광역권, KB부동산TV",KB자체
#NAME?,이재명 후보 당선 시 부동산 시장의 변화,"TH: 이재명 후보 당선시 부동산시장의 변화 제주, 강원, 전북 세 개의 KB부동산TV",2025-05-14,"이재명 후보, 당선, 부동산 변화, 제주, 강원, 전북",KB자체
VMr1Po-3Olw,집에서 할 수 있는 중장년 운동 루틴 #정주호 #운동루틴,KPERATY 따라할 수 있는 집에 집에서 할 수 있는 중장년 운동 루틴 루틴 KESTATV 푸쉬업 집에서 할 수 있는 간단한 운동 루틴 푸쉬업 (30) ② 스쿼트 (2) 스쿼트(30) TIP KB부동산TV,2025-05-14,"중장년, 운동 루틴, 집에서, 간단한 운동, 푸시업",정주호 원장
I3RQa_s7qEU,갭투자 계획이라면 '이런 곳'에 살아야 돈 법니다 #송희구,갭투자계획이라면 '이런곳에 사세요 •시세 대비 월세를 계산하지만 KB부동산TV,2025-05-14,"갭투자, 투자 지역, 월세 수익, 시세 분석, 부동산 전략",송희구 작가
TI81QKb-j78,10대 대선 공약 전격 해부! 과연 부동산 시장의 미래는?!,KB부동산TV 더불어 민주당 VS 국민의힘 PEOPLE POWER PARTY ※긴급진단※ 정재훈 박사 KB국민은행 부동산사업부 10대 대선공약전격해부 부동산시장의 미래는?!,2025-05-13,"대선 공약, 부동산 시장, 미래 전망, 정책 분석, 정치적 영향",KB자체
hM4yWKnLCyM,★효과보장★ 거북목 퇴치 작전 #정주호 #거북목교정,★효과보장★ 거북목 퇴치 작전 거의 천장에 닿아 있는 정도로 KB부동산TV,2025-05-13,"거북목, 교정, 효과, 퇴치, 운동",정주호 원장
puPs7poHpLc,"세입자 거주 중인 주택, 오히려 급매 기회다?! #송희구",TUB 세입자 거주주택 오히려 급매 기회?! 새로 안 맞춰도 되니까 KB부동산TV IL,2025-05-13,"세입자 거주, 급매, 주택 시장, 투자 기회, KB부동산",송희구 작가
coNCQgbvaJE,"더이상 숨은 알짜 동네는 없어요 ""그냥 '여기'사세요"" (송희구 작가 2부)",부동산클라스 KB부동산 송희구 작가 더이상 숨은 알짜 동네 없어요 그냥 '여기' 사세요,2025-05-12,"숨은 알짜 동네, 부동산 시장, 주거 선택, 투자 전략, 송희구 작가",송희구 작가
q2pS17SM1IY,평생 햄버거 먹기 vs 라면 먹기! 당신의 선택은?,평생 햄버거 먹기 vs 평생 라면 먹기 그리고 실제로도 KB부동산TV,2025-05-12,"선택, 햄버거, 라면, 평생, 비교",KB자체
WKLohuEqbG8,갈아타기 세 번이면 누구나 강남 입성 가능합니다 #송희구,세 번의 갈아타기로 누구나 강남입성 가능? 그다음부터는 KB부동산TV,2025-05-12,"강남 입성, 갈아타기, 부동산 투자, KB부동산TV, 송희구",송희구 작가
XCDGL73zx3g,운동 안 하면 노후에 근육 35% 손실된다?! #정주호,운동안하면 노후에 근육 35% 손실?! 큰 수술을 하실 때 KB부동산TV,2025-05-10,"운동, 노후, 근육 손실, 건강 관리, 운동 부족",정주호 원장
MKDMjpaQaNc,트레이너도 놀라게 한 이병헌의 자기관리,"트레이너도 놀라게 한 이병헌의 자기관리 ""아마 육포 같은 거 있을 수 있다"" KB부동산TV SPIEL",2025-05-09,"자기관리, 이병헌, 트레이너, 놀라움, 피트니스",KB자체
ukDVobS8V-4,종잣돈 빨리 모으는 가장 현실적인 방법 #송희구,종잣돈 빨리 모으는 가장 현실적인 방법 생각이 듭니다 KB부동산TV,2025-05-09,"종잣돈, 저축 방법, 현실적인 전략, 투자, 재테크",송희구 작가
fCyhY94BuzI,종잣돈 2.5억으로 투자 가능한 최고의 단지는? #사연자고민해결,대장부 KB부동산 지금 수지에 집 산다면? 이곳부터 보세요,2025-05-09,"종잣돈, 투자, 단지, 부동산, 고민해결",KB자체
